id,name,eve_echoes_market_id,cached_lowest_sell,item_type_id
163,Decomposer Algid Hybrid Administrations Unit II Blueprint,61705040004,8000000.00,183
2341,Anti-Thermal Screen Reinforcer I Blueprint,61707070002,5000.00,188
771,Warp Core Optimizer I Blueprint,61710050002,999999.00,191
2292,MK9 Hobgoblin Blueprint,64000020010,19000.00,180
2402,Standard Standup Small Missile Launcher Blueprint,74001000002,1750000.00,197
2384,Structure Construction Parts Blueprint,77000000000,10000.00,195
2761,Venture III Mining Masters Emblem SKIN(permanent),80001701180,,221
334,Venture Trainer Wealth Explorer SKIN(permanent),80001800300,75000.00,221
1264,Kestrel Alien Hunter SKIN(permanent),80002100160,,201
2434,Vexor Trainer Holy Throne SKIN(permanent),80002600710,200000.00,211
484,Cormorant Earth  SKIN(permanent),80502000230,125000000.00,205
2716,Algos Sniper Yoiul Envoy SKIN(permanent),80503900950,2299999.00,206
2680,Talos Snowfield Adventure SKIN(permanent),80504301750,250000000.00,215
2647,Coercer II Interdictor Hallorange SKIN(permanent),80504901900,,261
2568,Celestis II Covert Ops Grimace SKIN(permanent),80505501960,390000000.00,211
2540,Apocalypse Striker Rosethorn SKIN (Permanent),80506402480,150000000.00,247
2502,Venture III Rosethorn SKIN (Permanent),80507001180,48999999.00,221
12,Heron Covert Ops,10100000117,7000000.00,6
118,Slasher Interceptor,10100000209,48000000.00,4
1049,Condor,10100000105,4500.00,2
1050,Merlin,10100000106,63261.00,3
1112,Condor Interceptor,10100000109,48000000.00,4
1043,Griffin,10100000101,950000.00,3
1045,Bantam,10100000103,5000000.00,3
2841,Minmatar Shuttle,10001000201,1899990.00,242
2842,Caldari Shuttle,10001000101,2500000.00,242
